kind,id,selfLink,name,bucket,generation,metageneration,contentType,timeCreated,updated,storageClass,timeStorageClassUpdated,size,md5Hash,mediaLink,crc32c,etag,objectGeneration,eventType,overwrittenByGeneration,payloadFormat,objectId,notificationConfig,eventTime,bucketId,overwroteGeneration
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_pub.csv.gz/1651058406892915,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_pub.csv.gz,archive/micros_sales_raw/mm_em_gc_pub.csv.gz,data-cube-migration,1651058406892915,1,text/csv,2022-04-27T11:20:06.994Z,2022-04-27T11:20:06.994Z,STANDARD,2022-04-27T11:20:06.994Z,59094,jgJrRfanzX3hOF4lpkIEtg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_pub.csv.gz?generation=1651058406892915&alt=media,bF/EqA==,CPPK4u6PtPcCEAE=,1651058406892915,OBJECT_DELETE,1651144808384208,JSON_API_V1,archive/micros_sales_raw/mm_em_gc_pub.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:20:08.481828Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_em_gc_pub.csv.gz/1651143059067634,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_pub.csv.gz,micros_sales_raw/mm_em_gc_pub.csv.gz,data-cube-migration,1651143059067634,1,text/csv,2022-04-28T10:50:59.156Z,2022-04-28T10:50:59.156Z,STANDARD,2022-04-28T10:50:59.156Z,59094,q2bu3/0TFqTA+48Vtw54BA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_em_gc_pub.csv.gz?generation=1651143059067634&alt=media,8XyN5Q==,CPKliZzLtvcCEAE=,1651143059067634,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_em_gc_pub.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:20:08.682627Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_swi.csv.gz/1651058413693683,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_swi.csv.gz,archive/micros_sales_raw/mm_em_gc_swi.csv.gz,data-cube-migration,1651058413693683,1,text/csv,2022-04-27T11:20:13.798Z,2022-04-27T11:20:13.798Z,STANDARD,2022-04-27T11:20:13.798Z,93971,9Yan3L7X00CTlFX9aRroQw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_swi.csv.gz?generation=1651058413693683&alt=media,OoW/HA==,CPPVgfKPtPcCEAE=,1651058413693683,OBJECT_DELETE,1651144815298374,JSON_API_V1,archive/micros_sales_raw/mm_em_gc_swi.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:20:15.401351Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_em_gc_swi.csv.gz/1651144815298374,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_swi.csv.gz,archive/micros_sales_raw/mm_em_gc_swi.csv.gz,data-cube-migration,1651144815298374,1,text/csv,2022-04-28T11:20:15.401Z,2022-04-28T11:20:15.401Z,STANDARD,2022-04-28T11:20:15.401Z,93971,vVxjbM/cjunJsnVBST5vcQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_em_gc_swi.csv.gz?generation=1651144815298374&alt=media,RUGK+Q==,CMaOweHRtvcCEAE=,1651144815298374,OBJECT_FINALIZE,,JSON_API_V1,archive/micros_sales_raw/mm_em_gc_swi.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:20:15.401351Z,data-cube-migration,1651058413693683
storage#object,data-cube-migration/jde/jde_f4311.csv/1651144848227977,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/jde%2Fjde_f4311.csv,jde/jde_f4311.csv,data-cube-migration,1651144848227977,1,text/csv,2022-04-28T11:20:48.337Z,2022-04-28T11:20:48.337Z,STANDARD,2022-04-28T11:20:48.337Z,1339241050,+44wCNf7IMdz9lG6Mu4sAQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/jde%2Fjde_f4311.csv?generation=1651144848227977&alt=media,YH7Liw==,CIn9mvHRtvcCEAE=,1651144848227977,OBJECT_FINALIZE,,JSON_API_V1,jde/jde_f4311.csv,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:20:48.337303Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_guest_check_hist_2022042520220426.csv.gz/1651144863962775,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_guest_check_hist_2022042520220426.csv.gz,archive/micros_sales_raw/mm_guest_check_hist_2022042520220426.csv.gz,data-cube-migration,1651144863962775,1,text/csv,2022-04-28T11:21:04.053Z,2022-04-28T11:21:04.053Z,STANDARD,2022-04-28T11:21:04.053Z,13447242,mHkQPDo7p/a5AXcoGp/jOg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_guest_check_hist_2022042520220426.csv.gz?generation=1651144863962775&alt=media,/iQ6sw==,CJet2/jRtvcCEAE=,1651144863962775,OBJECT_FINALIZE,,JSON_API_V1,archive/micros_sales_raw/mm_guest_check_hist_2022042520220426.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:21:04.053271Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_guest_check_hist_2022042520220426.csv.gz/1651143062722431,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_guest_check_hist_2022042520220426.csv.gz,micros_sales_raw/mm_guest_check_hist_2022042520220426.csv.gz,data-cube-migration,1651143062722431,1,text/csv,2022-04-28T10:51:02.806Z,2022-04-28T10:51:02.806Z,STANDARD,2022-04-28T10:51:02.806Z,13447242,mHkQPDo7p/a5AXcoGp/jOg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_guest_check_hist_2022042520220426.csv.gz?generation=1651143062722431&alt=media,/iQ6sw==,CP+u6J3LtvcCEAE=,1651143062722431,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_guest_check_hist_2022042520220426.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:21:04.249563Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_guest_check_hist_2022042720220427.csv.gz/1651144884747425,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_guest_check_hist_2022042720220427.csv.gz,archive/micros_sales_raw/mm_guest_check_hist_2022042720220427.csv.gz,data-cube-migration,1651144884747425,1,text/csv,2022-04-28T11:21:24.835Z,2022-04-28T11:21:24.835Z,STANDARD,2022-04-28T11:21:24.835Z,7526666,ZD0DfbOhbyH2vYd3k5z/vw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_guest_check_hist_2022042720220427.csv.gz?generation=1651144884747425&alt=media,2mTXeA==,CKH5z4LStvcCEAE=,1651144884747425,OBJECT_FINALIZE,,JSON_API_V1,archive/micros_sales_raw/mm_guest_check_hist_2022042720220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:21:24.835316Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_guest_check_hist_2022042720220427.csv.gz/1651143074156950,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_guest_check_hist_2022042720220427.csv.gz,micros_sales_raw/mm_guest_check_hist_2022042720220427.csv.gz,data-cube-migration,1651143074156950,1,text/csv,2022-04-28T10:51:14.242Z,2022-04-28T10:51:14.242Z,STANDARD,2022-04-28T10:51:14.242Z,7526666,ZD0DfbOhbyH2vYd3k5z/vw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_guest_check_hist_2022042720220427.csv.gz?generation=1651143074156950&alt=media,2mTXeA==,CJajoqPLtvcCEAE=,1651143074156950,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_guest_check_hist_2022042720220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:21:25.026733Z,data-cube-migration,
storage#object,data-cube-migration/archive/jde/jde_f4311.csv/1651058523378164,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fjde%2Fjde_f4311.csv,archive/jde/jde_f4311.csv,data-cube-migration,1651058523378164,1,text/csv,2022-04-27T11:22:03.534Z,2022-04-27T11:22:03.534Z,STANDARD,2022-04-27T11:22:03.534Z,1339215347,Byc7jdVpuYm6SiNjeD6sJg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fjde%2Fjde_f4311.csv?generation=1651058523378164&alt=media,mwRRCw==,CPSjqKaQtPcCEAE=,1651058523378164,OBJECT_DELETE,1651144927993401,JSON_API_V1,archive/jde/jde_f4311.csv,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:22:08.131158Z,data-cube-migration,
storage#object,data-cube-migration/archive/jde/jde_f4311.csv/1651144927993401,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fjde%2Fjde_f4311.csv,archive/jde/jde_f4311.csv,data-cube-migration,1651144927993401,1,text/csv,2022-04-28T11:22:08.131Z,2022-04-28T11:22:08.131Z,STANDARD,2022-04-28T11:22:08.131Z,1339241050,+44wCNf7IMdz9lG6Mu4sAQ==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fjde%2Fjde_f4311.csv?generation=1651144927993401&alt=media,YH7Liw==,CLm8n5fStvcCEAE=,1651144927993401,OBJECT_FINALIZE,,JSON_API_V1,archive/jde/jde_f4311.csv,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:22:08.131158Z,data-cube-migration,1651058523378164
storage#object,data-cube-migration/micros_sales_raw/mm_guest_check_line_item_hist_2022042520220426.csv.gz/1651143078884955,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_guest_check_line_item_hist_2022042520220426.csv.gz,micros_sales_raw/mm_guest_check_line_item_hist_2022042520220426.csv.gz,data-cube-migration,1651143078884955,1,text/csv,2022-04-28T10:51:18.976Z,2022-04-28T10:51:18.976Z,STANDARD,2022-04-28T10:51:18.976Z,105294172,e3H2HYK1NIdteEdTMXwDsg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_guest_check_line_item_hist_2022042520220426.csv.gz?generation=1651143078884955&alt=media,fjblJg==,CNvswqXLtvcCEAE=,1651143078884955,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_guest_check_line_item_hist_2022042520220426.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:25:07.473948Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_guest_check_line_item_hist_2022042720220427.csv.gz/1651145199265729,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_guest_check_line_item_hist_2022042720220427.csv.gz,archive/micros_sales_raw/mm_guest_check_line_item_hist_2022042720220427.csv.gz,data-cube-migration,1651145199265729,1,text/csv,2022-04-28T11:26:39.356Z,2022-04-28T11:26:39.356Z,STANDARD,2022-04-28T11:26:39.356Z,60263221,Zo3h6H9qg38Ao7ElDNkETg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_guest_check_line_item_hist_2022042720220427.csv.gz?generation=1651145199265729&alt=media,jt+iFA==,CMHPzJjTtvcCEAE=,1651145199265729,OBJECT_FINALIZE,,JSON_API_V1,archive/micros_sales_raw/mm_guest_check_line_item_hist_2022042720220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:26:39.356206Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_guest_check_line_item_hist_2022042520220426.csv.gz/1651145107163955,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_guest_check_line_item_hist_2022042520220426.csv.gz,archive/micros_sales_raw/mm_guest_check_line_item_hist_2022042520220426.csv.gz,data-cube-migration,1651145107163955,1,text/csv,2022-04-28T11:25:07.255Z,2022-04-28T11:25:07.255Z,STANDARD,2022-04-28T11:25:07.255Z,105294172,e3H2HYK1NIdteEdTMXwDsg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_guest_check_line_item_hist_2022042520220426.csv.gz?generation=1651145107163955&alt=media,fjblJg==,CLOW1+zStvcCEAE=,1651145107163955,OBJECT_FINALIZE,,JSON_API_V1,archive/micros_sales_raw/mm_guest_check_line_item_hist_2022042520220426.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:25:07.255382Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_guest_check_line_item_hist_2022042720220427.csv.gz/1651143314601156,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_guest_check_line_item_hist_2022042720220427.csv.gz,micros_sales_raw/mm_guest_check_line_item_hist_2022042720220427.csv.gz,data-cube-migration,1651143314601156,1,text/csv,2022-04-28T10:55:14.685Z,2022-04-28T10:55:14.685Z,STANDARD,2022-04-28T10:55:14.685Z,60263221,Zo3h6H9qg38Ao7ElDNkETg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_guest_check_line_item_hist_2022042720220427.csv.gz?generation=1651143314601156&alt=media,jt+iFA==,CMTp9ZXMtvcCEAE=,1651143314601156,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_guest_check_line_item_hist_2022042720220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:26:39.570317Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_portal_weather_2022042520220427.csv.gz/1651145230397326,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_portal_weather_2022042520220427.csv.gz,archive/micros_sales_raw/mm_portal_weather_2022042520220427.csv.gz,data-cube-migration,1651145230397326,1,text/csv,2022-04-28T11:27:10.484Z,2022-04-28T11:27:10.484Z,STANDARD,2022-04-28T11:27:10.484Z,59,gqvJ18MitnHWr4xt/li/ZA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_portal_weather_2022042520220427.csv.gz?generation=1651145230397326&alt=media,IZvG5w==,CI7fuKfTtvcCEAE=,1651145230397326,OBJECT_FINALIZE,,JSON_API_V1,archive/micros_sales_raw/mm_portal_weather_2022042520220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:27:10.484711Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_portal_weather_2022042520220427.csv.gz/1651141887856248,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_portal_weather_2022042520220427.csv.gz,micros_sales_raw/mm_portal_weather_2022042520220427.csv.gz,data-cube-migration,1651141887856248,1,text/csv,2022-04-28T10:31:27.944Z,2022-04-28T10:31:27.944Z,STANDARD,2022-04-28T10:31:27.944Z,59,gqvJ18MitnHWr4xt/li/ZA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_portal_weather_2022042520220427.csv.gz?generation=1651141887856248&alt=media,IZvG5w==,CPiczO3GtvcCEAE=,1651141887856248,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_portal_weather_2022042520220427.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:27:10.682546Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_order_type.csv.gz/1651145420277813,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_order_type.csv.gz,micros_sales_raw/mm_order_type.csv.gz,data-cube-migration,1651145420277813,1,text/csv,2022-04-28T11:30:20.366Z,2022-04-28T11:30:20.366Z,STANDARD,2022-04-28T11:30:20.366Z,48594,07XmG8kHZYSVGoZM15VZSA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_order_type.csv.gz?generation=1651145420277813&alt=media,cEaoYw==,CLWQ/oHUtvcCEAE=,1651145420277813,OBJECT_FINALIZE,,JSON_API_V1,micros_sales_raw/mm_order_type.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:30:20.366405Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_service_charge.csv.gz/1651145420905362,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_service_charge.csv.gz,micros_sales_raw/mm_service_charge.csv.gz,data-cube-migration,1651145420905362,1,text/csv,2022-04-28T11:30:21.010Z,2022-04-28T11:30:21.010Z,STANDARD,2022-04-28T11:30:21.010Z,288704,lIHmY8tDNiB66JTQo5ZR+Q==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_service_charge.csv.gz?generation=1651145420905362&alt=media,xaCqRg==,CJK3pILUtvcCEAE=,1651145420905362,OBJECT_FINALIZE,,JSON_API_V1,micros_sales_raw/mm_service_charge.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:30:21.010462Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_revenue_center.csv.gz/1651145420572451,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_revenue_center.csv.gz,micros_sales_raw/mm_revenue_center.csv.gz,data-cube-migration,1651145420572451,1,text/csv,2022-04-28T11:30:20.657Z,2022-04-28T11:30:20.657Z,STANDARD,2022-04-28T11:30:20.657Z,39878,V3QsvcRVIoyvaVVmgJlHlw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_revenue_center.csv.gz?generation=1651145420572451&alt=media,KpBTCg==,CKOOkILUtvcCEAE=,1651145420572451,OBJECT_FINALIZE,,JSON_API_V1,micros_sales_raw/mm_revenue_center.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:30:20.657435Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_tender_media.csv.gz/1651145421246244,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_tender_media.csv.gz,micros_sales_raw/mm_tender_media.csv.gz,data-cube-migration,1651145421246244,1,text/csv,2022-04-28T11:30:21.333Z,2022-04-28T11:30:21.333Z,STANDARD,2022-04-28T11:30:21.333Z,484475,zU0jC2aD3DwkUagMN3C5Jg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_tender_media.csv.gz?generation=1651145421246244&alt=media,ETCGuA==,CKSeuYLUtvcCEAE=,1651145421246244,OBJECT_FINALIZE,,JSON_API_V1,micros_sales_raw/mm_tender_media.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:30:21.333282Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_uws_station.csv.gz/1651145421585672,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_uws_station.csv.gz,micros_sales_raw/mm_uws_station.csv.gz,data-cube-migration,1651145421585672,1,text/csv,2022-04-28T11:30:21.673Z,2022-04-28T11:30:21.673Z,STANDARD,2022-04-28T11:30:21.673Z,83681,jzI1jd4S/nGPeEfouWVydw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_uws_station.csv.gz?generation=1651145421585672&alt=media,DkNK6g==,CIj6zYLUtvcCEAE=,1651145421585672,OBJECT_FINALIZE,,JSON_API_V1,micros_sales_raw/mm_uws_station.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:30:21.673787Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_menu_item.csv.gz/1651145425933782,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_menu_item.csv.gz,micros_sales_raw/mm_menu_item.csv.gz,data-cube-migration,1651145425933782,1,text/csv,2022-04-28T11:30:26.042Z,2022-04-28T11:30:26.042Z,STANDARD,2022-04-28T11:30:26.042Z,312061396,5Rx4P2Z/lEfiStMYTGtc+g==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_menu_item.csv.gz?generation=1651145425933782&alt=media,34vs9g==,CNar14TUtvcCEAE=,1651145425933782,OBJECT_FINALIZE,,JSON_API_V1,micros_sales_raw/mm_menu_item.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T11:30:26.042177Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_revenue_center.csv.gz/1651148109653456,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_revenue_center.csv.gz,archive/micros_sales_raw/mm_revenue_center.csv.gz,data-cube-migration,1651148109653456,1,text/csv,2022-04-28T12:15:09.759Z,2022-04-28T12:15:09.759Z,STANDARD,2022-04-28T12:15:09.759Z,39878,V3QsvcRVIoyvaVVmgJlHlw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_revenue_center.csv.gz?generation=1651148109653456&alt=media,KpBTCg==,CNDLsITetvcCEAE=,1651148109653456,OBJECT_FINALIZE,,JSON_API_V1,archive/micros_sales_raw/mm_revenue_center.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:15:09.759235Z,data-cube-migration,1651061714118454
storage#object,data-cube-migration/archive/micros_sales_raw/mm_revenue_center.csv.gz/1651061714118454,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_revenue_center.csv.gz,archive/micros_sales_raw/mm_revenue_center.csv.gz,data-cube-migration,1651061714118454,1,text/csv,2022-04-27T12:15:14.224Z,2022-04-27T12:15:14.224Z,STANDARD,2022-04-27T12:15:14.224Z,39878,VSHAqjuGahTskWAEr8B0TA==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_revenue_center.csv.gz?generation=1651061714118454&alt=media,5JyqDw==,CLbO45ectPcCEAE=,1651061714118454,OBJECT_DELETE,1651148109653456,JSON_API_V1,archive/micros_sales_raw/mm_revenue_center.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:15:09.759235Z,data-cube-migration,
storage#object,data-cube-migration/micros_sales_raw/mm_revenue_center.csv.gz/1651145420572451,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_revenue_center.csv.gz,micros_sales_raw/mm_revenue_center.csv.gz,data-cube-migration,1651145420572451,1,text/csv,2022-04-28T11:30:20.657Z,2022-04-28T11:30:20.657Z,STANDARD,2022-04-28T11:30:20.657Z,39878,V3QsvcRVIoyvaVVmgJlHlw==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_revenue_center.csv.gz?generation=1651145420572451&alt=media,KpBTCg==,CKOOkILUtvcCEAE=,1651145420572451,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_revenue_center.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:15:09.964963Z,data-cube-migration,
storage#object,data-cube-migration/errors/micros_sales_raw/mm_menu_item.csv.gz/1651148391852308,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/errors%2Fmicros_sales_raw%2Fmm_menu_item.csv.gz,errors/micros_sales_raw/mm_menu_item.csv.gz,data-cube-migration,1651148391852308,1,text/csv,2022-04-28T12:19:51.974Z,2022-04-28T12:19:51.974Z,STANDARD,2022-04-28T12:19:51.974Z,312061396,5Rx4P2Z/lEfiStMYTGtc+g==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/errors%2Fmicros_sales_raw%2Fmm_menu_item.csv.gz?generation=1651148391852308&alt=media,34vs9g==,CJTS+IrftvcCEAE=,1651148391852308,OBJECT_FINALIZE,,JSON_API_V1,errors/micros_sales_raw/mm_menu_item.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:19:51.974782Z,data-cube-migration,1651061985065705
storage#object,data-cube-migration/micros_sales_raw/mm_menu_item.csv.gz/1651145425933782,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_menu_item.csv.gz,micros_sales_raw/mm_menu_item.csv.gz,data-cube-migration,1651145425933782,1,text/csv,2022-04-28T11:30:26.042Z,2022-04-28T11:30:26.042Z,STANDARD,2022-04-28T11:30:26.042Z,312061396,5Rx4P2Z/lEfiStMYTGtc+g==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/micros_sales_raw%2Fmm_menu_item.csv.gz?generation=1651145425933782&alt=media,34vs9g==,CNar14TUtvcCEAE=,1651145425933782,OBJECT_DELETE,,JSON_API_V1,micros_sales_raw/mm_menu_item.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:19:52.197049Z,data-cube-migration,
storage#object,data-cube-migration/errors/micros_sales_raw/mm_menu_item.csv.gz/1651061985065705,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/errors%2Fmicros_sales_raw%2Fmm_menu_item.csv.gz,errors/micros_sales_raw/mm_menu_item.csv.gz,data-cube-migration,1651061985065705,1,text/csv,2022-04-27T12:19:45.186Z,2022-04-27T12:19:45.186Z,STANDARD,2022-04-27T12:19:45.186Z,312048936,46oisbSQzAVT4HT5KMQBqg==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/errors%2Fmicros_sales_raw%2Fmm_menu_item.csv.gz?generation=1651061985065705&alt=media,RwJbjg==,COn1/JidtPcCEAE=,1651061985065705,OBJECT_DELETE,1651148391852308,JSON_API_V1,errors/micros_sales_raw/mm_menu_item.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:19:51.974782Z,data-cube-migration,
storage#object,data-cube-migration/archive/micros_sales_raw/mm_service_charge.csv.gz/1651148404155382,https://www.googleapis.com/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_service_charge.csv.gz,archive/micros_sales_raw/mm_service_charge.csv.gz,data-cube-migration,1651148404155382,1,text/csv,2022-04-28T12:20:04.252Z,2022-04-28T12:20:04.252Z,STANDARD,2022-04-28T12:20:04.252Z,288704,lIHmY8tDNiB66JTQo5ZR+Q==,https://www.googleapis.com/download/storage/v1/b/data-cube-migration/o/archive%2Fmicros_sales_raw%2Fmm_service_charge.csv.gz?generation=1651148404155382&alt=media,xaCqRg==,CPbH55DftvcCEAE=,1651148404155382,OBJECT_FINALIZE,,JSON_API_V1,archive/micros_sales_raw/mm_service_charge.csv.gz,projects/_/buckets/data-cube-migration/notificationConfigs/12,2022-04-28T12:20:04.252419Z,data-cube-migration,1651061998777316
